song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Bow Down,2017-11-29T06:28:52Z,3:26,0,14,https://open.spotify.com/track/0yyKdS5FwrXOpl4MoDf0fb,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Bitch Please,2017-11-29T06:28:52Z,3:46,0,15,https://open.spotify.com/track/78oNGR2iDSvlpWNluDIpBJ,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Gangstas Make The World Go Round,2017-11-29T06:28:52Z,4:32,0,16,https://open.spotify.com/track/3AbBZ6Hccqpiu3xAHRX4fI,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Lay Low,2017-11-29T06:28:52Z,3:42,0,17,https://open.spotify.com/track/4zo42F8nCyde4ZRBiaHPNp,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
We Be Puttin' It Down!,2017-11-29T06:28:52Z,5:03,0,18,https://open.spotify.com/track/05shBDqaKqJUQC2ZUgDMj9,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Froz3n - Edit,2017-11-15T13:41:50Z,3:26,0,21,https://open.spotify.com/track/7LnygUHFEzWCj1dK10ZJCB,,Hard Bass 2015,2015-02-13,86,https://i.scdn.co/image/ab67616d00001e02063146d73548264db2ae3310,https://open.spotify.com/album/4d0MQqbQLgHOHjm9UOwAyA,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Nasty Bitch,2017-10-07T05:13:04Z,2:37,48,1,https://open.spotify.com/track/2LYJsIONrRG3p43Pd9nUs7,https://p.scdn.co/mp3-preview/1a1bb4d128423c2750b3357bf9c6c8a128a742c3?cid=57b733e352a843eab708ae2a3e3c30bc,Nasty Bitch,2016-11-25,1,https://i.scdn.co/image/ab67616d00001e0201598c9e09531927c1a0428f,https://open.spotify.com/album/7DPpj2ayaG0nlSp3eCh9Lh,ROMAX,https://open.spotify.com/artist/4Fsa714Xgnt1GsxsnDllec
It's A Vibe,2017-09-20T17:00:03Z,3:30,0,9,https://open.spotify.com/track/41jDpQ9b2VnVdsYEy2nC7z,,Pretty Girls Like Trap Music,2017-06-16,16,https://i.scdn.co/image/ab67616d00001e02c98eb36b9cfed92ec24d9c05,https://open.spotify.com/album/3DiL3a7eQef1sDc8DMvj50,2 Chainz,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp
Din Duft (feat. Er De Sjældne),2017-09-16T18:18:12Z,2:46,31,1,https://open.spotify.com/track/4Imia2tECyRy3M3Y0a5HT0,https://p.scdn.co/mp3-preview/539d01cf56620f91e951517c943c2c29e52193a2?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Babelfisk,2017-09-16T18:18:12Z,3:30,32,2,https://open.spotify.com/track/3IILlPnW0JkeDnXX1dZcvK,https://p.scdn.co/mp3-preview/70ff98e3a0f4494e3e91fa478377aff811e8bd68?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hvor Går Du Hen (feat. Cecilie Noer),2017-09-16T18:18:12Z,3:17,30,3,https://open.spotify.com/track/4O15qWjQNzYsYsMPo0brOl,https://p.scdn.co/mp3-preview/219dfd6cf80e7c023be10553feeede32e18a5a17?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Pop,2017-09-16T18:18:12Z,3:16,25,4,https://open.spotify.com/track/4intrSQ9Srvb0kIhhyAYsp,https://p.scdn.co/mp3-preview/fb8f5afa79b65bab760b123d3f545a1e9abaae9a?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Et Klap,2017-09-16T18:18:12Z,2:08,21,5,https://open.spotify.com/track/7bxqoTOP2kApkqsTdo37BP,https://p.scdn.co/mp3-preview/2bf36e9c4745f131af6e997b131390ed399cd94d?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hvis Det Virkelig Er Vigtigt (feat. Medina),2017-09-16T18:18:12Z,2:58,26,6,https://open.spotify.com/track/24aJCthiKS0MMGxP6XGt63,https://p.scdn.co/mp3-preview/cd8bf25c3b565499884de1d1665a58685cf1366b?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hele Tiden (feat. Orgi-E),2017-09-16T18:18:12Z,4:01,28,7,https://open.spotify.com/track/1p5eY3e4TzE47ORta2U8WW,https://p.scdn.co/mp3-preview/ca3b1653acc3825b2297e8e724947c20cab8bf9f?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hvad Nu (feat. Marie Key),2017-09-16T18:18:12Z,3:20,24,8,https://open.spotify.com/track/7sGeEwFZaQKM2JQSO1qoUQ,https://p.scdn.co/mp3-preview/5ff8ba47eef33b24b57495fb55c42caff173f918?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Om Dig (feat. Liv Lykke),2017-09-16T18:18:12Z,3:05,18,9,https://open.spotify.com/track/1XcJMrssb61UfeyUqrm077,https://p.scdn.co/mp3-preview/62454a944873f290e3929eb8c955bd9c7b468b97?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Uh Babe,2017-09-16T18:18:12Z,3:51,44,10,https://open.spotify.com/track/11AVYZlxCEQKT2SlYla0Ta,https://p.scdn.co/mp3-preview/a3e99c58f87ebd3494e273b9020a030fcac5f3e1?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Baby Lorenzo,2017-09-16T18:18:12Z,3:25,18,11,https://open.spotify.com/track/7wwdQdNA4sj5my6eYkzqJ4,https://p.scdn.co/mp3-preview/f778ee556aed5b28a8e6750b47a9bdf243338b54?cid=57b733e352a843eab708ae2a3e3c30bc,Hvis Det Virkelig Er Vigtigt,2017-09-15,11,https://i.scdn.co/image/ab67616d00001e0228e3351c36c3fae646af7f2b,https://open.spotify.com/album/7f0MtPNL7euQ8Ayd1RqIEb,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
"Bølgen (feat. Benny Jamz, Gilli & MellemFingaMuzik)",2017-09-11T14:42:49Z,5:00,47,1,https://open.spotify.com/track/7c5Ny3skYBWh5ByNpaUcZZ,https://p.scdn.co/mp3-preview/8c77060feace03cc7b4f7ac455c56144172596f4?cid=57b733e352a843eab708ae2a3e3c30bc,"Bølgen (feat. Benny Jamz, Gilli & MellemFingaMuzik)",2017-01-25,1,https://i.scdn.co/image/ab67616d00001e02faa969bb03603ec5a03afcda,https://open.spotify.com/album/7CxFj6OEpgh9ZhZ3bTsMc1,Molo,https://open.spotify.com/artist/3csOC04onTexmX4IHflqID
High For Hours,2017-09-07T05:31:51Z,4:11,0,1,https://open.spotify.com/track/3mA0mD8XdDg1sqp6OrJCD5,,High For Hours,2017-01-18,1,https://i.scdn.co/image/ab67616d00001e02f7e104ba5152a4b141e0f72c,https://open.spotify.com/album/64J4rxjBb6J1gz1Sf5kv25,J. Cole,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5
You Sexy Thing,2017-09-04T13:21:54Z,4:04,75,5,https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO,https://p.scdn.co/mp3-preview/323237004910e9b360721d6c6332f2aed36bcbdb?cid=57b733e352a843eab708ae2a3e3c30bc,Hot Chocolate,1975,16,https://i.scdn.co/image/ab67616d00001e02a03bcdbf45f9ed71cf0947bd,https://open.spotify.com/album/10oMdAuUD0Tcc4BowCWUni,Hot Chocolate,https://open.spotify.com/artist/72VzFto8DYvKHocaHYNWSi
Ah Yeah So What - Radio Edit,2017-07-08T20:41:25Z,3:15,52,1,https://open.spotify.com/track/37PuGmhHTzDbbaUAFKj6bJ,https://p.scdn.co/mp3-preview/ebf86f5b3bd3e7d5426f2e1115dee9bbcfc4c6b9?cid=57b733e352a843eab708ae2a3e3c30bc,Ah Yeah So What,2015-02-27,2,https://i.scdn.co/image/ab67616d00001e024170a9c192a92037c0cd363a,https://open.spotify.com/album/0O6VKi6sTFS7xUsG2I85C1,Will Sparks,https://open.spotify.com/artist/1u7OVFmWah4wQhOPIbUb8U
Intro,2017-06-22T01:40:45Z,3:08,14,1,https://open.spotify.com/track/5hR0GZK5OIjB2ySTUE7cS8,https://p.scdn.co/mp3-preview/f78095381fd22d6ba52095af278936ca5103cda4?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Sprog,2017-06-22T01:40:45Z,3:12,31,2,https://open.spotify.com/track/07twXPqKLiwzFONs1dtqDO,https://p.scdn.co/mp3-preview/be241ab0faff6b6e89b503295682da5478342ff3?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Bare Gerne,2017-06-22T01:40:45Z,3:22,22,3,https://open.spotify.com/track/5FXdApRplJkjrNYk5Heijx,https://p.scdn.co/mp3-preview/daa16515817ce2887707627039fa9adce35ef5da?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Kniv,2017-06-22T01:40:45Z,3:01,20,6,https://open.spotify.com/track/443ZztuwvbFurK4nGjKx6d,https://p.scdn.co/mp3-preview/79afdf0c8c9b00a30426a0ca5da3f065eb3fe278?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Jeg Venter,2017-06-22T01:40:45Z,2:07,16,7,https://open.spotify.com/track/5hFSeXW60fn4AJm8ijEOj5,https://p.scdn.co/mp3-preview/c1a48d354f33006655747215c11103826af9270e?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Det Blæser Op,2017-06-22T01:40:45Z,3:19,18,8,https://open.spotify.com/track/2F1v57imOV1Yo7WtOMGQJk,https://p.scdn.co/mp3-preview/084d40ccd37e19cdf0c11dad4f8eba1ab278b365?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Jeg Har Brug For Fin Vin Og Du Har Brug For At Være Sødere,2017-06-22T01:40:45Z,3:04,21,9,https://open.spotify.com/track/0JLfhbS5F58tJ1ryEOvlhU,https://p.scdn.co/mp3-preview/88664b53d9a7f89f98d8d49207fe8a86c01118aa?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Badesalt,2017-06-22T01:40:45Z,2:47,20,13,https://open.spotify.com/track/2YCIZ5PhUwFvJytHpCpm3x,https://p.scdn.co/mp3-preview/fccd5721039becf4218319a4da3797da1ef9459f?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Outrovert,2017-06-22T01:40:45Z,2:41,15,14,https://open.spotify.com/track/0fMq9zamgBcHG6w25Gsjou,https://p.scdn.co/mp3-preview/f14ca7f00f3d922db0523e65f3c7c17e7cb308fa?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hånd I Hånd,2017-06-22T01:40:45Z,3:30,23,5,https://open.spotify.com/track/6ernifl71J5WOrfhqQlMlv,https://p.scdn.co/mp3-preview/e2b7738c0cc9625900ed408290f8eb7522e37b86?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Genert,2017-06-22T01:40:45Z,3:28,22,10,https://open.spotify.com/track/6iC5sQyAawgSiVGPO0ya87,https://p.scdn.co/mp3-preview/3f8efeed90864e2e4be21b563dfebd99d47cfe88?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Du Har Aldrig Savnet Nogen,2017-06-22T01:40:45Z,3:33,34,11,https://open.spotify.com/track/6qQ3ltysjyyckQUBj1WRCk,https://p.scdn.co/mp3-preview/c807ef7be6a71af9ed5a38f9127597d33cf6d8ff?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Tatovering,2017-06-22T01:40:45Z,4:29,34,12,https://open.spotify.com/track/7mjd0Q95zC2n4alr9IIxBU,https://p.scdn.co/mp3-preview/ad5d2aec6303f4578fcf3f2f229054c07d2e8b5a?cid=57b733e352a843eab708ae2a3e3c30bc,Nu,2016-01-29,14,https://i.scdn.co/image/ab67616d00001e0256fa5a6e75d94fda16dea799,https://open.spotify.com/album/7qtBJNru6rUUsY0lKsZYQz,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Det Halve Ku' Være Nok,2017-05-12T21:23:42Z,3:05,0,3,https://open.spotify.com/track/6rYOnIE20kJhEW0taVA4xj,,Ufrivillig Fysisk Respons - EP,2015-05-11,8,https://i.scdn.co/image/ab67616d00001e02ead23a6e1d5ec64491dd363b,https://open.spotify.com/album/6EBym1g6rWGJCZbvVo4eMz,Ude Af Kontrol,https://open.spotify.com/artist/2ZbyyCS8KLKsuoNlxc76Ev
Ja Dak,2017-04-28T00:01:52Z,2:52,47,1,https://open.spotify.com/track/6c7q4ZfJhsByc5cKH1cLOl,https://p.scdn.co/mp3-preview/7489e537d15ed14ec1cb70f32f1e6fdf103753b5?cid=57b733e352a843eab708ae2a3e3c30bc,Ja Dak,2017-01-06,1,https://i.scdn.co/image/ab67616d00001e02b66d3d9ec16077966e57c689,https://open.spotify.com/album/4ipu4ruNJmzRTLQ8l4sNAE,Ritalin,https://open.spotify.com/artist/4izkuuTBzOpo8oyQY5N6Ne
Chop Suey!,2017-04-22T15:08:14Z,3:30,0,6,https://open.spotify.com/track/5V3mdRI2yQxbSsJGDPc5lD,,Toxicity,2001-01-01,14,https://i.scdn.co/image/ab67616d00001e022c8ceb2f9b28109b36d07bc4,https://open.spotify.com/album/4DR0GWo7w2GJyQnFVa4jAB,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
We Are All Illuminati,2017-03-24T22:10:00Z,3:46,0,12,https://open.spotify.com/track/6on8wcp5gahsjj3Jgmbp8l,,Illuminati Confirmed,2017-02-23,12,https://i.scdn.co/image/ab67616d00001e021bfec4c1f4149e129c9fa4f4,https://open.spotify.com/album/7BiHL4N0YY1gJ2qvYHErjo,Dank Memes,https://open.spotify.com/artist/5tm2JuK5M4hObwIql7dcLz
Ultimate Painting,2017-03-17T20:34:45Z,3:39,0,1,https://open.spotify.com/track/0vIwhPGBrTcrYM1f7u9grh,,Ultimate Painting,2014-10-27,10,https://i.scdn.co/image/ab67616d00001e02f60d43dcfad5ec65fda5da86,https://open.spotify.com/album/2ryVBlbBEiU8tgvHZCXARq,Ultimate Painting,https://open.spotify.com/artist/1PPpmEpuN1KrWNOBqrHeMj
Nu Vi Her,2017-03-13T19:57:22Z,2:56,18,1,https://open.spotify.com/track/4gMm7Axp7I79DAfihmS7xz,https://p.scdn.co/mp3-preview/10f7a3e7e737b37d54de3703d2ac21628f977269?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Stilen,2017-03-13T19:57:22Z,4:03,23,2,https://open.spotify.com/track/5tTx3IUCPSx7ZIMPoulrbP,https://p.scdn.co/mp3-preview/a8003ede18d18db2a93f8cc89b593106de7dacb4?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Teknik,2017-03-13T19:57:22Z,3:36,22,3,https://open.spotify.com/track/3ui0YgIy7kT4xoxvKpzbSu,https://p.scdn.co/mp3-preview/26ce3ae76c70d89c7a625db2df90072980698506?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Hva Ska Der Ske (feat. Højer Øye),2017-03-13T19:57:22Z,4:31,20,4,https://open.spotify.com/track/7sW5zXqXkTENShMjg5ZC5B,https://p.scdn.co/mp3-preview/8615e6437147f705c26580bea9fc46103ef66645?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Problema,2017-03-13T19:57:22Z,4:09,22,5,https://open.spotify.com/track/4odAKkQKy6VEf90JSo9x6j,https://p.scdn.co/mp3-preview/a33b2af636acf794beb3dd92845fd9d95af4a974?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Lev Hurtigt,2017-03-13T19:57:22Z,3:28,18,6,https://open.spotify.com/track/5zwmgXYZiEGNqrkzbkJ3zx,https://p.scdn.co/mp3-preview/de35d428d2f82da4a608a07cfc507f5140d2f746?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Godfather (feat. MellemFingaMuzik),2017-03-13T19:57:22Z,4:16,28,7,https://open.spotify.com/track/7a45VftuVM0aCTL9QvYj5e,https://p.scdn.co/mp3-preview/e21328771fe810936c368538a9ed36d0ada2fe4a?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Ung Igen,2017-03-13T19:57:22Z,4:11,29,8,https://open.spotify.com/track/6FpPTZhrbd0pyYi5NUer6B,https://p.scdn.co/mp3-preview/6eb972a03c47f2d03deadeb6a03316672228ef1f?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Jaja,2017-03-13T19:57:22Z,3:32,34,9,https://open.spotify.com/track/0rskzdGXXc0YAcZKHUroG3,https://p.scdn.co/mp3-preview/939258cc1a1b70764c01240cd4c616d23786edad?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Ned (feat. Ukendt Kunstner),2017-03-13T19:57:22Z,3:24,34,10,https://open.spotify.com/track/5T0AL9D9359tle4qRZlGTL,https://p.scdn.co/mp3-preview/44929c6390c3f196d49e7a5bf81046e4b624af7e?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Para Noia,2017-03-13T19:57:22Z,4:12,24,11,https://open.spotify.com/track/5iZ1VgYabUt0196vPciQDW,https://p.scdn.co/mp3-preview/d90208cfec6a800284cdc18dfc73cea6f136c07f?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Kun Hinanden (feat. Gilli),2017-03-13T19:57:22Z,4:06,42,12,https://open.spotify.com/track/0hex3tZT6ZWwjeIkB2IfCK,https://p.scdn.co/mp3-preview/4e818e78b561edd4781df47539eec6611577343f?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
Shu Bekymringer,2017-03-13T19:57:22Z,4:15,21,13,https://open.spotify.com/track/5LGGmLyc6gC8VGwrNcbzvx,https://p.scdn.co/mp3-preview/de343fe257be68dd47ffd90fceca13386f269dec?cid=57b733e352a843eab708ae2a3e3c30bc,Familie Før Para,2016-02-12,13,https://i.scdn.co/image/ab67616d00001e02965d4f9bcf488a962a5274b4,https://open.spotify.com/album/78LymP6uc4dI7jKO5GdQEq,Sivas,https://open.spotify.com/artist/3W7YeaPmcpi1UFutTF49kx
